20130320060721,192.168.100.2,5001,192.168.100.1,60065,4,0.0-17.8,2097152000,940696828
20130320060739,192.168.100.2,5001,192.168.100.1,60066,5,0.0-17.8,2097152000,941270672
20130320060757,192.168.100.2,5001,192.168.100.1,60067,4,0.0-17.8,2097152000,940911126
20130320060815,192.168.100.2,5001,192.168.100.1,60068,5,0.0-17.8,2097152000,941249232
20130320060833,192.168.100.2,5001,192.168.100.1,60069,4,0.0-17.8,2097152000,941295863
20130320060850,192.168.100.2,5001,192.168.100.1,60070,5,0.0-17.8,2097152000,941260850
20130320060908,192.168.100.2,5001,192.168.100.1,60071,4,0.0-17.8,2097152000,941200283
20130320060926,192.168.100.2,5001,192.168.100.1,60072,5,0.0-17.8,2097152000,941220453
20130320060944,192.168.100.2,5001,192.168.100.1,60073,4,0.0-17.8,2097152000,941294490
20130320061002,192.168.100.2,5001,192.168.100.1,60074,5,0.0-17.8,2097152000,941276270
20130320061020,192.168.100.2,5001,192.168.100.1,60075,4,0.0-17.8,2097152000,940462120
20130320061038,192.168.100.2,5001,192.168.100.1,60076,5,0.0-17.8,2097152000,941083712
20130320061056,192.168.100.2,5001,192.168.100.1,60077,4,0.0-17.8,2097152000,941278594
20130320061113,192.168.100.2,5001,192.168.100.1,60078,5,0.0-17.8,2097152000,941139460
20130320061131,192.168.100.2,5001,192.168.100.1,60079,4,0.0-17.8,2097152000,941171507
20130320061149,192.168.100.2,5001,192.168.100.1,60080,5,0.0-17.8,2097152000,941212005
20130320061207,192.168.100.2,5001,192.168.100.1,60081,4,0.0-17.8,2097152000,941283716
20130320061225,192.168.100.2,5001,192.168.100.1,60082,5,0.0-17.8,2097152000,941229641
20130320061243,192.168.100.2,5001,192.168.100.1,60083,4,0.0-17.8,2097152000,941191148
20130320061301,192.168.100.2,5001,192.168.100.1,60084,5,0.0-17.8,2097152000,941287466
20130320061318,192.168.100.2,5001,192.168.100.1,60085,4,0.0-17.8,2097152000,941076375
20130320061336,192.168.100.2,5001,192.168.100.1,60086,5,0.0-17.8,2097152000,941286410
20130320061354,192.168.100.2,5001,192.168.100.1,60087,4,0.0-17.8,2097152000,940872976
20130320061412,192.168.100.2,5001,192.168.100.1,60088,5,0.0-17.8,2097152000,941287043
20130320061430,192.168.100.2,5001,192.168.100.1,60089,4,0.0-17.8,2097152000,941287466
20130320061448,192.168.100.2,5001,192.168.100.1,60090,5,0.0-17.8,2097152000,941288680
20130320061506,192.168.100.2,5001,192.168.100.1,60091,4,0.0-17.8,2097152000,941277960
20130320061524,192.168.100.2,5001,192.168.100.1,60092,5,0.0-17.8,2097152000,941167917
20130320061541,192.168.100.2,5001,192.168.100.1,60093,4,0.0-17.8,2097152000,941289050
20130320061559,192.168.100.2,5001,192.168.100.1,60094,5,0.0-17.8,2097152000,941214909
20130320061617,192.168.100.2,5001,192.168.100.1,60095,4,0.0-17.8,2097152000,941158361
20130320061635,192.168.100.2,5001,192.168.100.1,60096,5,0.0-17.8,2097152000,941290265
20130320061653,192.168.100.2,5001,192.168.100.1,60097,4,0.0-17.8,2097152000,941218711
20130320061711,192.168.100.2,5001,192.168.100.1,60098,5,0.0-17.8,2097152000,941251767
20130320061729,192.168.100.2,5001,192.168.100.1,60099,4,0.0-17.8,2097152000,941265286
20130320061747,192.168.100.2,5001,192.168.100.1,60100,5,0.0-17.8,2097152000,941042539
20130320061804,192.168.100.2,5001,192.168.100.1,60101,4,0.0-17.8,2097152000,941252559
20130320061822,192.168.100.2,5001,192.168.100.1,60102,5,0.0-17.8,2097152000,940994086
20130320061840,192.168.100.2,5001,192.168.100.1,60103,4,0.0-17.8,2097152000,941276006
20130320061858,192.168.100.2,5001,192.168.100.1,60104,5,0.0-17.8,2097152000,941290529
20130320061916,192.168.100.2,5001,192.168.100.1,60105,4,0.0-17.8,2097152000,941213800
20130320061934,192.168.100.2,5001,192.168.100.1,60106,5,0.0-17.8,2097152000,941282238
20130320061952,192.168.100.2,5001,192.168.100.1,60107,4,0.0-17.8,2097152000,941278224
20130320062010,192.168.100.2,5001,192.168.100.1,60108,5,0.0-17.8,2097152000,941178952
20130320062027,192.168.100.2,5001,192.168.100.1,60109,4,0.0-17.8,2097152000,941178952
20130320062045,192.168.100.2,5001,192.168.100.1,60110,5,0.0-17.8,2097152000,941208467
20130320062103,192.168.100.2,5001,192.168.100.1,60111,4,0.0-17.8,2097152000,941255780
20130320062121,192.168.100.2,5001,192.168.100.1,60112,5,0.0-17.8,2097152000,941007492
20130320062139,192.168.100.2,5001,192.168.100.1,60113,4,0.0-17.8,2097152000,940880469
20130320062157,192.168.100.2,5001,192.168.100.1,60114,5,0.0-17.8,2097152000,940955613
20130320062215,192.168.100.2,5001,192.168.100.1,60115,4,0.0-17.8,2097152000,941286251
20130320062233,192.168.100.2,5001,192.168.100.1,60116,5,0.0-17.8,2097152000,941245430
20130320062250,192.168.100.2,5001,192.168.100.1,60117,4,0.0-17.8,2097152000,941256044
20130320062308,192.168.100.2,5001,192.168.100.1,60118,5,0.0-17.8,2097152000,941182120
20130320062326,192.168.100.2,5001,192.168.100.1,60119,4,0.0-18.0,2097152000,930583894
20130320062344,192.168.100.2,5001,192.168.100.1,60120,5,0.0-17.8,2097152000,941036047
20130320062402,192.168.100.2,5001,192.168.100.1,60121,4,0.0-17.8,2097152000,941232070
20130320062420,192.168.100.2,5001,192.168.100.1,60122,5,0.0-17.8,2097152000,941273630
20130320062438,192.168.100.2,5001,192.168.100.1,60123,4,0.0-17.8,2097152000,941272890
20130320062456,192.168.100.2,5001,192.168.100.1,60124,5,0.0-17.8,2097152000,941269510
20130320062514,192.168.100.2,5001,192.168.100.1,60125,4,0.0-17.8,2097152000,940491696
20130320062531,192.168.100.2,5001,192.168.100.1,60126,5,0.0-17.8,2097152000,941184179
20130320062549,192.168.100.2,5001,192.168.100.1,60127,4,0.0-17.8,2097152000,941170504
20130320062607,192.168.100.2,5001,192.168.100.1,60128,5,0.0-17.8,2097152000,941274739
20130320062625,192.168.100.2,5001,192.168.100.1,60129,4,0.0-18.1,2097152000,929097591
20130320062643,192.168.100.2,5001,192.168.100.1,60130,5,0.0-17.9,2097152000,939089598
20130320062701,192.168.100.2,5001,192.168.100.1,60131,4,0.0-17.8,2097152000,941269458
20130320062719,192.168.100.2,5001,192.168.100.1,60132,5,0.0-17.8,2097152000,941272626
20130320062737,192.168.100.2,5001,192.168.100.1,60133,4,0.0-17.8,2097152000,941225523
20130320062755,192.168.100.2,5001,192.168.100.1,60134,5,0.0-17.8,2097152000,941271940
20130320062812,192.168.100.2,5001,192.168.100.1,60135,4,0.0-17.8,2097152000,941161053
20130320062830,192.168.100.2,5001,192.168.100.1,60136,5,0.0-17.8,2097152000,941273260
20130320062848,192.168.100.2,5001,192.168.100.1,60137,4,0.0-17.8,2097152000,941254777
20130320062906,192.168.100.2,5001,192.168.100.1,60138,5,0.0-17.9,2097152000,939218294
20130320062924,192.168.100.2,5001,192.168.100.1,60139,4,0.0-17.8,2097152000,941199068
20130320062942,192.168.100.2,5001,192.168.100.1,60140,5,0.0-17.8,2097152000,941264388
20130320063000,192.168.100.2,5001,192.168.100.1,60141,4,0.0-17.8,2097152000,941204824
20130320063018,192.168.100.2,5001,192.168.100.1,60142,5,0.0-17.8,2097152000,941164749
20130320063035,192.168.100.2,5001,192.168.100.1,60143,4,0.0-17.8,2097152000,941265180
20130320063053,192.168.100.2,5001,192.168.100.1,60144,5,0.0-17.9,2097152000,939130547
20130320063111,192.168.100.2,5001,192.168.100.1,60145,4,0.0-17.8,2097152000,941274897
20130320063129,192.168.100.2,5001,192.168.100.1,60146,5,0.0-17.8,2097152000,941269986
20130320063147,192.168.100.2,5001,192.168.100.1,60147,4,0.0-17.8,2097152000,941255939
20130320063205,192.168.100.2,5001,192.168.100.1,60148,5,0.0-17.8,2097152000,941181961
20130320063223,192.168.100.2,5001,192.168.100.1,60149,4,0.0-17.8,2097152000,941260427
20130320063241,192.168.100.2,5001,192.168.100.1,60150,5,0.0-17.8,2097152000,940816574
20130320063259,192.168.100.2,5001,192.168.100.1,60151,4,0.0-18.3,2097152000,915865238
20130320063317,192.168.100.2,5001,192.168.100.1,60152,5,0.0-17.8,2097152000,941267609
20130320063335,192.168.100.2,5001,192.168.100.1,60153,4,0.0-17.8,2097152000,941141888
20130320063353,192.168.100.2,5001,192.168.100.1,60154,5,0.0-17.8,2097152000,941265233
20130320063410,192.168.100.2,5001,192.168.100.1,60155,4,0.0-17.8,2097152000,941267979
20130320063428,192.168.100.2,5001,192.168.100.1,60156,5,0.0-17.8,2097152000,941216123
20130320063446,192.168.100.2,5001,192.168.100.1,60157,4,0.0-17.8,2097152000,941226103
20130320063504,192.168.100.2,5001,192.168.100.1,60158,5,0.0-18.0,2097152000,930031303
20130320063522,192.168.100.2,5001,192.168.100.1,60159,4,0.0-17.8,2097152000,941153028
20130320063540,192.168.100.2,5001,192.168.100.1,60160,5,0.0-17.8,2097152000,941100393
20130320063558,192.168.100.2,5001,192.168.100.1,60161,4,0.0-17.9,2097152000,938895254
20130320063616,192.168.100.2,5001,192.168.100.1,60162,5,0.0-17.8,2097152000,941253774
20130320063634,192.168.100.2,5001,192.168.100.1,60163,4,0.0-17.8,2097152000,941268877
20130320063652,192.168.100.2,5001,192.168.100.1,60164,5,0.0-17.8,2097152000,941220506
20130320063709,192.168.100.2,5001,192.168.100.1,60165,4,0.0-17.8,2097152000,941190726
20130320063727,192.168.100.2,5001,192.168.100.1,60166,5,0.0-17.8,2097152000,941232757
20130320063745,192.168.100.2,5001,192.168.100.1,60167,4,0.0-17.8,2097152000,941068879
20130320063803,192.168.100.2,5001,192.168.100.1,60168,5,0.0-17.8,2097152000,941062703
20130320063821,192.168.100.2,5001,192.168.100.1,60169,4,0.0-17.8,2097152000,940588028
20130320063839,192.168.100.2,5001,192.168.100.1,60170,5,0.0-17.8,2097152000,941151391
20130320063857,192.168.100.2,5001,192.168.100.1,60171,4,0.0-17.8,2097152000,941246117
20130320063914,192.168.100.2,5001,192.168.100.1,60172,5,0.0-17.8,2097152000,941240255
20130320063932,192.168.100.2,5001,192.168.100.1,60173,4,0.0-17.8,2097152000,941203821
20130320063950,192.168.100.2,5001,192.168.100.1,60174,5,0.0-17.8,2097152000,941138826
20130320064008,192.168.100.2,5001,192.168.100.1,60175,4,0.0-17.8,2097152000,941102452
20130320064026,192.168.100.2,5001,192.168.100.1,60176,5,0.0-17.8,2097152000,941198171
20130320064044,192.168.100.2,5001,192.168.100.1,60177,4,0.0-17.8,2097152000,941274316
20130320064102,192.168.100.2,5001,192.168.100.1,60178,5,0.0-17.8,2097152000,941262804
20130320064120,192.168.100.2,5001,192.168.100.1,60179,4,0.0-17.8,2097152000,941257259
20130320064137,192.168.100.2,5001,192.168.100.1,60180,5,0.0-17.8,2097152000,941193313
20130320064155,192.168.100.2,5001,192.168.100.1,60181,4,0.0-17.8,2097152000,941153767
20130320064213,192.168.100.2,5001,192.168.100.1,60182,5,0.0-17.8,2097152000,941017468
20130320064231,192.168.100.2,5001,192.168.100.1,60183,4,0.0-17.8,2097152000,941211266
20130320064249,192.168.100.2,5001,192.168.100.1,60184,5,0.0-17.8,2097152000,941191571
20130320064307,192.168.100.2,5001,192.168.100.1,60185,4,0.0-17.8,2097152000,941153345
20130320064325,192.168.100.2,5001,192.168.100.1,60186,5,0.0-17.8,2097152000,941110952
20130320064343,192.168.100.2,5001,192.168.100.1,60187,4,0.0-17.8,2097152000,941258896
20130320064401,192.168.100.2,5001,192.168.100.1,60188,5,0.0-18.0,2097152000,930385986
20130320064419,192.168.100.2,5001,192.168.100.1,60189,4,0.0-17.8,2097152000,941082656
20130320064436,192.168.100.2,5001,192.168.100.1,60190,5,0.0-17.8,2097152000,941144106
20130320064454,192.168.100.2,5001,192.168.100.1,60191,4,0.0-17.8,2097152000,941144000
20130320064512,192.168.100.2,5001,192.168.100.1,60192,5,0.0-17.8,2097152000,941160420
20130320064530,192.168.100.2,5001,192.168.100.1,60193,4,0.0-17.8,2097152000,941151761
20130320064548,192.168.100.2,5001,192.168.100.1,60194,5,0.0-17.8,2097152000,941206936
20130320064606,192.168.100.2,5001,192.168.100.1,60195,4,0.0-17.8,2097152000,941233496
20130320064624,192.168.100.2,5001,192.168.100.1,60196,5,0.0-17.8,2097152000,941229166
20130320064642,192.168.100.2,5001,192.168.100.1,60197,4,0.0-17.8,2097152000,941112219
20130320064659,192.168.100.2,5001,192.168.100.1,60198,5,0.0-17.8,2097152000,941144792
20130320064717,192.168.100.2,5001,192.168.100.1,60199,4,0.0-17.9,2097152000,939161144
20130320064735,192.168.100.2,5001,192.168.100.1,60200,5,0.0-17.8,2097152000,941240308
20130320064753,192.168.100.2,5001,192.168.100.1,60201,4,0.0-17.8,2097152000,941239463
20130320064811,192.168.100.2,5001,192.168.100.1,60202,5,0.0-17.8,2097152000,941105409
20130320064829,192.168.100.2,5001,192.168.100.1,60203,4,0.0-17.8,2097152000,941238143
20130320064847,192.168.100.2,5001,192.168.100.1,60204,5,0.0-17.8,2097152000,941159364
20130320064905,192.168.100.2,5001,192.168.100.1,60205,4,0.0-17.8,2097152000,941156090
20130320064922,192.168.100.2,5001,192.168.100.1,60206,5,0.0-17.9,2097152000,939512461
20130320064940,192.168.100.2,5001,192.168.100.1,60207,4,0.0-17.8,2097152000,941237034
20130320064958,192.168.100.2,5001,192.168.100.1,60208,5,0.0-17.8,2097152000,941212163
20130320065016,192.168.100.2,5001,192.168.100.1,60209,4,0.0-17.8,2097152000,941123833
20130320065034,192.168.100.2,5001,192.168.100.1,60210,5,0.0-17.8,2097152000,941192046
20130320065052,192.168.100.2,5001,192.168.100.1,60211,4,0.0-17.8,2097152000,941159892
20130320065110,192.168.100.2,5001,192.168.100.1,60212,5,0.0-17.8,2097152000,941229747
20130320065128,192.168.100.2,5001,192.168.100.1,60213,4,0.0-17.8,2097152000,941161106
20130320065145,192.168.100.2,5001,192.168.100.1,60214,5,0.0-17.8,2097152000,941140621
20130320065203,192.168.100.2,5001,192.168.100.1,60215,4,0.0-17.8,2097152000,941190198
20130320065221,192.168.100.2,5001,192.168.100.1,60216,5,0.0-17.8,2097152000,941094164
20130320065239,192.168.100.2,5001,192.168.100.1,60217,4,0.0-17.8,2097152000,941167494
20130320065257,192.168.100.2,5001,192.168.100.1,60218,5,0.0-17.8,2097152000,941246011
20130320065315,192.168.100.2,5001,192.168.100.1,60219,4,0.0-17.8,2097152000,941108470
20130320065333,192.168.100.2,5001,192.168.100.1,60220,5,0.0-17.8,2097152000,941109896
20130320065351,192.168.100.2,5001,192.168.100.1,60221,4,0.0-17.8,2097152000,941004853
20130320065408,192.168.100.2,5001,192.168.100.1,60222,5,0.0-17.9,2097152000,938883274
20130320065426,192.168.100.2,5001,192.168.100.1,60223,4,0.0-17.8,2097152000,941183070
20130320065444,192.168.100.2,5001,192.168.100.1,60224,5,0.0-17.8,2097152000,941171507
20130320065502,192.168.100.2,5001,192.168.100.1,60225,4,0.0-17.8,2097152000,941148329
20130320065520,192.168.100.2,5001,192.168.100.1,60226,5,0.0-17.8,2097152000,941229219
20130320065538,192.168.100.2,5001,192.168.100.1,60227,4,0.0-17.8,2097152000,941138879
20130320065556,192.168.100.2,5001,192.168.100.1,60228,5,0.0-17.8,2097152000,941188139
20130320065614,192.168.100.2,5001,192.168.100.1,60229,4,0.0-17.8,2097152000,941171771
20130320065631,192.168.100.2,5001,192.168.100.1,60230,5,0.0-17.8,2097152000,941239833
20130320065649,192.168.100.2,5001,192.168.100.1,60231,4,0.0-17.8,2097152000,941239410
20130320065707,192.168.100.2,5001,192.168.100.1,60232,5,0.0-17.8,2097152000,941235872
20130320065725,192.168.100.2,5001,192.168.100.1,60233,4,0.0-17.8,2097152000,941246592
20130320065743,192.168.100.2,5001,192.168.100.1,60234,5,0.0-17.8,2097152000,941128109
20130320065801,192.168.100.2,5001,192.168.100.1,60235,4,0.0-17.9,2097152000,938891576
20130320065819,192.168.100.2,5001,192.168.100.1,60236,5,0.0-17.8,2097152000,940592985
20130320065837,192.168.100.2,5001,192.168.100.1,60237,4,0.0-17.8,2097152000,941126525
20130320065855,192.168.100.2,5001,192.168.100.1,60238,5,0.0-17.8,2097152000,941214381
20130320065912,192.168.100.2,5001,192.168.100.1,60239,4,0.0-17.8,2097152000,941201392
20130320065930,192.168.100.2,5001,192.168.100.1,60240,5,0.0-17.8,2097152000,941144053
20130320065948,192.168.100.2,5001,192.168.100.1,60241,4,0.0-17.8,2097152000,941027074
20130320070006,192.168.100.2,5001,192.168.100.1,60242,5,0.0-17.8,2097152000,940770677
20130320070024,192.168.100.2,5001,192.168.100.1,60243,4,0.0-17.8,2097152000,941135553
20130320070042,192.168.100.2,5001,192.168.100.1,60244,5,0.0-17.8,2097152000,941135395
20130320070100,192.168.100.2,5001,192.168.100.1,60245,4,0.0-17.8,2097152000,941231542
20130320070118,192.168.100.2,5001,192.168.100.1,60246,5,0.0-17.8,2097152000,941183123
20130320070135,192.168.100.2,5001,192.168.100.1,60247,4,0.0-17.8,2097152000,941138245
20130320070153,192.168.100.2,5001,192.168.100.1,60248,5,0.0-17.8,2097152000,941182859
20130320070211,192.168.100.2,5001,192.168.100.1,60249,4,0.0-17.8,2097152000,941234605
20130320070229,192.168.100.2,5001,192.168.100.1,60250,5,0.0-17.8,2097152000,941227582
20130320070247,192.168.100.2,5001,192.168.100.1,60251,4,0.0-17.8,2097152000,941239252
20130320070305,192.168.100.2,5001,192.168.100.1,60252,5,0.0-17.8,2097152000,941213800
20130320070323,192.168.100.2,5001,192.168.100.1,60253,4,0.0-17.8,2097152000,941167547
20130320070341,192.168.100.2,5001,192.168.100.1,60254,5,0.0-17.8,2097152000,941232915
20130320070358,192.168.100.2,5001,192.168.100.1,60255,4,0.0-17.8,2097152000,941141466
20130320070416,192.168.100.2,5001,192.168.100.1,60256,5,0.0-17.8,2097152000,941189934
20130320070434,192.168.100.2,5001,192.168.100.1,60257,4,0.0-17.8,2097152000,941147221
20130320070452,192.168.100.2,5001,192.168.100.1,60258,5,0.0-17.8,2097152000,941231595
20130320070510,192.168.100.2,5001,192.168.100.1,60259,4,0.0-17.8,2097152000,941199649
20130320070528,192.168.100.2,5001,192.168.100.1,60260,5,0.0-17.8,2097152000,941125153
20130320070546,192.168.100.2,5001,192.168.100.1,60261,4,0.0-17.8,2097152000,941212216
20130320070604,192.168.100.2,5001,192.168.100.1,60262,5,0.0-18.3,2097152000,916383549
20130320070622,192.168.100.2,5001,192.168.100.1,60263,4,0.0-17.8,2097152000,941116970
20130320070640,192.168.100.2,5001,192.168.100.1,60264,5,0.0-17.8,2097152000,941227740
20130320070658,192.168.100.2,5001,192.168.100.1,60265,4,0.0-17.8,2097152000,941226948
20130320070715,192.168.100.2,5001,192.168.100.1,60266,5,0.0-17.8,2097152000,940931971
20130320070733,192.168.100.2,5001,192.168.100.1,60267,4,0.0-17.8,2097152000,941099074
20130320070751,192.168.100.2,5001,192.168.100.1,60268,5,0.0-17.8,2097152000,941230803
20130320070809,192.168.100.2,5001,192.168.100.1,60269,4,0.0-17.8,2097152000,941166702
20130320070827,192.168.100.2,5001,192.168.100.1,60270,5,0.0-17.8,2097152000,941152764
20130320070845,192.168.100.2,5001,192.168.100.1,60271,4,0.0-17.8,2097152000,941086299
20130320070903,192.168.100.2,5001,192.168.100.1,60272,5,0.0-17.8,2097152000,941130802
20130320070921,192.168.100.2,5001,192.168.100.1,60273,4,0.0-17.8,2097152000,941176892
20130320070938,192.168.100.2,5001,192.168.100.1,60274,5,0.0-17.8,2097152000,941110371
20130320070956,192.168.100.2,5001,192.168.100.1,60275,4,0.0-17.8,2097152000,941222882
20130320071014,192.168.100.2,5001,192.168.100.1,60276,5,0.0-17.8,2097152000,941136873
20130320071032,192.168.100.2,5001,192.168.100.1,60277,4,0.0-17.8,2097152000,941013298
20130320071050,192.168.100.2,5001,192.168.100.1,60278,5,0.0-17.8,2097152000,941123780
20130320071108,192.168.100.2,5001,192.168.100.1,60279,4,0.0-17.8,2097152000,941210790
20130320071126,192.168.100.2,5001,192.168.100.1,60280,5,0.0-17.8,2097152000,941217180
20130320071144,192.168.100.2,5001,192.168.100.1,60281,4,0.0-18.3,2097152000,914956596
20130320071202,192.168.100.2,5001,192.168.100.1,60282,5,0.0-17.8,2097152000,941231753
20130320071220,192.168.100.2,5001,192.168.100.1,60283,4,0.0-17.8,2097152000,941126948
20130320071238,192.168.100.2,5001,192.168.100.1,60284,5,0.0-17.8,2097152000,941142416
20130320071256,192.168.100.2,5001,192.168.100.1,60285,4,0.0-17.8,2097152000,941226103
20130320071313,192.168.100.2,5001,192.168.100.1,60286,5,0.0-17.8,2097152000,941205299
20130320071331,192.168.100.2,5001,192.168.100.1,60287,4,0.0-17.8,2097152000,941072891
20130320071349,192.168.100.2,5001,192.168.100.1,60288,5,0.0-17.8,2097152000,941194580
20130320071407,192.168.100.2,5001,192.168.100.1,60289,4,0.0-17.8,2097152000,941050826
20130320071425,192.168.100.2,5001,192.168.100.1,60290,5,0.0-18.0,2097152000,930641296
20130320071443,192.168.100.2,5001,192.168.100.1,60291,4,0.0-18.0,2097152000,930651362
20130320071501,192.168.100.2,5001,192.168.100.1,60292,5,0.0-17.8,2097152000,941219239
20130320071519,192.168.100.2,5001,192.168.100.1,60293,4,0.0-17.8,2097152000,941147854
20130320071537,192.168.100.2,5001,192.168.100.1,60294,5,0.0-17.8,2097152000,941006595
20130320071555,192.168.100.2,5001,192.168.100.1,60295,4,0.0-17.8,2097152000,941068562
20130320071613,192.168.100.2,5001,192.168.100.1,60296,5,0.0-17.8,2097152000,941128743
20130320071631,192.168.100.2,5001,192.168.100.1,60297,4,0.0-17.8,2097152000,941225470
20130320071649,192.168.100.2,5001,192.168.100.1,60298,5,0.0-17.8,2097152000,941164115
20130320071707,192.168.100.2,5001,192.168.100.1,60299,4,0.0-17.8,2097152000,941157938
20130320071724,192.168.100.2,5001,192.168.100.1,60300,5,0.0-17.8,2097152000,940984956
20130320071742,192.168.100.2,5001,192.168.100.1,60301,4,0.0-17.8,2097152000,941098863
20130320071800,192.168.100.2,5001,192.168.100.1,60302,5,0.0-17.8,2097152000,941216863
20130320071818,192.168.100.2,5001,192.168.100.1,60303,4,0.0-17.8,2097152000,941175784
20130320071836,192.168.100.2,5001,192.168.100.1,60304,5,0.0-17.8,2097152000,941226631
20130320071854,192.168.100.2,5001,192.168.100.1,60305,4,0.0-17.8,2097152000,941190568
20130320071912,192.168.100.2,5001,192.168.100.1,60306,5,0.0-17.8,2097152000,941021637
20130320071929,192.168.100.2,5001,192.168.100.1,60307,4,0.0-17.8,2097152000,941222671
20130320071947,192.168.100.2,5001,192.168.100.1,60308,5,0.0-17.8,2097152000,941196745
20130320072005,192.168.100.2,5001,192.168.100.1,60309,4,0.0-18.0,2097152000,930414003
20130320072023,192.168.100.2,5001,192.168.100.1,60310,5,0.0-17.8,2097152000,941127845
20130320072041,192.168.100.2,5001,192.168.100.1,60311,4,0.0-17.8,2097152000,941117128
20130320072059,192.168.100.2,5001,192.168.100.1,60312,5,0.0-17.8,2097152000,941088833
20130320072117,192.168.100.2,5001,192.168.100.1,60313,4,0.0-17.8,2097152000,941113538
20130320072135,192.168.100.2,5001,192.168.100.1,60314,5,0.0-17.8,2097152000,941218077
20130320072153,192.168.100.2,5001,192.168.100.1,60315,4,0.0-17.8,2097152000,941164591
20130320072211,192.168.100.2,5001,192.168.100.1,60316,5,0.0-17.8,2097152000,941217813
