1.6298	0
1.6301	0.0004
1.837	0.0009
1.8399	0.0013
1.8439	0.0017
1.8559	0.0021
1.858	0.0026
1.8718	0.003
1.8771	0.0034
1.8818	0.0038
1.8899	0.0043
1.8981	0.0047
1.9	0.0051
1.905	0.0055
1.9081	0.006
1.9159	0.0064
1.9238	0.0068
1.9319	0.0072
1.9419	0.0077
1.946	0.0081
1.9472	0.0085
1.9572	0.009
1.961	0.0094
1.9679	0.0098
1.981	0.0102
1.9879	0.0107
1.9999	0.0111
2.0158	0.0115
2.0292	0.0119
2.0311	0.0124
2.0409	0.0128
2.044	0.0132
2.0459	0.0136
2.0468	0.0141
2.0511	0.0145
2.064	0.0149
2.0649	0.0154
2.0669	0.0158
2.074	0.0162
2.0809	0.0166
2.085	0.0171
2.1069	0.0175
2.1179	0.0179
2.1219	0.0183
2.1279	0.0188
2.13	0.0192
2.135	0.0196
2.1379	0.02
2.1381	0.0205
2.1551	0.0209
2.1579	0.0213
2.1749	0.0217
2.177	0.0222
2.1839	0.0226
2.193	0.023
2.193	0.0235
2.2039	0.0239
2.207	0.0243
2.207	0.0247
2.2168	0.0252
2.2268	0.0256
2.2418	0.026
2.2459	0.0264
2.2569	0.0269
2.259	0.0273
2.2621	0.0277
2.265	0.0281
2.2671	0.0286
2.269	0.029
2.291	0.0294
2.2931	0.0299
2.295	0.0303
2.296	0.0307
2.2979	0.0311
2.3	0.0316
2.3019	0.032
2.3041	0.0324
2.305	0.0328
2.322	0.0333
2.3229	0.0337
2.3329	0.0341
2.3379	0.0345
2.351	0.035
2.363	0.0354
2.3651	0.0358
2.367	0.0362
2.3739	0.0367
2.3918	0.0371
2.4281	0.0375
2.4309	0.038
2.4331	0.0384
2.4359	0.0388
2.4369	0.0392
2.44	0.0397
2.45	0.0401
2.4512	0.0405
2.4691	0.0409
2.4838	0.0414
2.4922	0.0418
2.5001	0.0422
2.5098	0.0426
2.512	0.0431
2.5122	0.0435
2.527	0.0439
2.5301	0.0443
2.5311	0.0448
2.5342	0.0452
2.5361	0.0456
2.5411	0.0461
2.5449	0.0465
2.5532	0.0469
2.5549	0.0473
2.5599	0.0478
2.5601	0.0482
2.568	0.0486
2.5711	0.049
2.5771	0.0495
2.578	0.0499
2.579	0.0503
2.583	0.0507
2.598	0.0512
2.6019	0.0516
2.6019	0.052
2.6128	0.0525
2.6159	0.0529
2.6178	0.0533
2.6181	0.0537
2.6202	0.0542
2.6262	0.0546
2.63	0.055
2.6309	0.0554
2.636	0.0559
2.64	0.0563
2.64	0.0567
2.641	0.0571
2.6531	0.0576
2.6579	0.058
2.661	0.0584
2.6629	0.0588
2.665	0.0593
2.6681	0.0597
2.6741	0.0601
2.6741	0.0606
2.6741	0.061
2.6801	0.0614
2.6829	0.0618
2.6829	0.0623
2.686	0.0627
2.696	0.0631
2.696	0.0635
2.7189	0.064
2.727	0.0644
2.7308	0.0648
2.7401	0.0652
2.748	0.0657
2.7509	0.0661
2.754	0.0665
2.7549	0.067
2.7609	0.0674
2.7618	0.0678
2.768	0.0682
2.7802	0.0687
2.7809	0.0691
2.7809	0.0695
2.7852	0.0699
2.7869	0.0704
2.79	0.0708
2.7909	0.0712
2.7931	0.0716
2.795	0.0721
2.8019	0.0725
2.8031	0.0729
2.8081	0.0733
2.81	0.0738
2.8169	0.0742
2.821	0.0746
2.8219	0.0751
2.825	0.0755
2.825	0.0759
2.83	0.0763
2.8338	0.0768
2.8341	0.0772
2.836	0.0776
2.8429	0.078
2.8448	0.0785
2.8501	0.0789
2.8591	0.0793
2.8629	0.0797
2.8629	0.0802
2.8632	0.0806
2.8651	0.081
2.867	0.0814
2.8701	0.0819
2.8889	0.0823
2.893	0.0827
2.893	0.0832
2.908	0.0836
2.912	0.084
2.913	0.0844
2.9168	0.0849
2.9171	0.0853
2.919	0.0857
2.9199	0.0861
2.9261	0.0866
2.9271	0.087
2.933	0.0874
2.934	0.0878
2.934	0.0883
2.9409	0.0887
2.9452	0.0891
2.95	0.0896
2.9528	0.09
2.9531	0.0904
2.954	0.0908
2.9581	0.0913
2.9621	0.0917
2.9621	0.0921
2.9669	0.0925
2.9731	0.093
2.979	0.0934
2.9821	0.0938
2.9871	0.0942
2.9891	0.0947
2.9931	0.0951
2.9941	0.0955
3.0041	0.0959
3.0079	0.0964
3.01	0.0968
3.0131	0.0972
3.0181	0.0977
3.0229	0.0981
3.0251	0.0985
3.026	0.0989
3.0291	0.0994
3.0298	0.0998
3.031	0.1002
3.032	0.1006
3.0329	0.1011
3.037	0.1015
3.042	0.1019
3.0432	0.1023
3.047	0.1028
3.051	0.1032
3.052	0.1036
3.0539	0.1041
3.0601	0.1045
3.062	0.1049
3.0708	0.1053
3.089	0.1058
3.0901	0.1062
3.093	0.1066
3.094	0.107
3.0961	0.1075
3.0971	0.1079
3.119	0.1083
3.1211	0.1087
3.1219	0.1092
3.125	0.1096
3.1328	0.11
3.139	0.1104
3.1471	0.1109
3.1581	0.1113
3.159	0.1117
3.159	0.1122
3.16	0.1126
3.1612	0.113
3.1629	0.1134
3.1631	0.1139
3.165	0.1143
3.166	0.1147
3.166	0.1151
3.175	0.1156
3.18	0.116
3.196	0.1164
3.1991	0.1168
3.211	0.1173
3.212	0.1177
3.216	0.1181
3.2189	0.1186
3.226	0.119
3.226	0.1194
3.2289	0.1198
3.2291	0.1203
3.2341	0.1207
3.2358	0.1211
3.2449	0.1215
3.2489	0.122
3.258	0.1224
3.262	0.1228
3.263	0.1232
3.2759	0.1237
3.2802	0.1241
3.284	0.1245
3.284	0.1249
3.2911	0.1254
3.2921	0.1258
3.293	0.1262
3.3131	0.1267
3.3171	0.1271
3.3209	0.1275
3.329	0.1279
3.3429	0.1284
3.3531	0.1288
3.356	0.1292
3.3631	0.1296
3.3698	0.1301
3.376	0.1305
3.3782	0.1309
3.3782	0.1313
3.3798	0.1318
3.3951	0.1322
3.397	0.1326
3.3989	0.133
3.4039	0.1335
3.408	0.1339
3.4111	0.1343
3.4139	0.1348
3.4149	0.1352
3.4199	0.1356
3.423	0.136
3.4339	0.1365
3.4399	0.1369
3.4459	0.1373
3.454	0.1377
3.4599	0.1382
3.4668	0.1386
3.4719	0.139
3.4771	0.1394
3.489	0.1399
3.4931	0.1403
3.5059	0.1407
3.521	0.1412
3.5219	0.1416
3.5241	0.142
3.5338	0.1424
3.5388	0.1429
3.5422	0.1433
3.547	0.1437
3.551	0.1441
3.5532	0.1446
3.5532	0.145
3.557	0.1454
3.5758	0.1458
3.583	0.1463
3.5832	0.1467
3.5839	0.1471
3.5849	0.1475
3.5858	0.148
3.5899	0.1484
3.5999	0.1488
3.6049	0.1493
3.6139	0.1497
3.6161	0.1501
3.618	0.1505
3.624	0.151
3.6252	0.1514
3.639	0.1518
3.639	0.1522
3.644	0.1527
3.6461	0.1531
3.649	0.1535
3.6511	0.1539
3.6609	0.1544
3.669	0.1548
3.6721	0.1552
3.6759	0.1557
3.6762	0.1561
3.6869	0.1565
3.6881	0.1569
3.701	0.1574
3.7079	0.1578
3.7091	0.1582
3.715	0.1586
3.7231	0.1591
3.732	0.1595
3.737	0.1599
3.7479	0.1603
3.7501	0.1608
3.757	0.1612
3.7611	0.1616
3.7611	0.162
3.7642	0.1625
3.7661	0.1629
3.7758	0.1633
3.783	0.1638
3.793	0.1642
3.8021	0.1646
3.803	0.165
3.8099	0.1655
3.8111	0.1659
3.8111	0.1663
3.8121	0.1667
3.813	0.1672
3.8152	0.1676
3.8171	0.168
3.8199	0.1684
3.83	0.1689
3.835	0.1693
3.84	0.1697
3.8462	0.1701
3.8481	0.1706
3.8509	0.171
3.8569	0.1714
3.859	0.1719
3.8621	0.1723
3.865	0.1727
3.8829	0.1731
3.8879	0.1736
3.891	0.174
3.895	0.1744
3.901	0.1748
3.906	0.1753
3.9091	0.1757
3.912	0.1761
3.912	0.1765
3.917	0.177
3.9191	0.1774
3.9248	0.1778
3.9251	0.1783
3.932	0.1787
3.932	0.1791
3.937	0.1795
3.9401	0.18
3.947	0.1804
3.947	0.1808
3.953	0.1812
3.962	0.1817
3.9639	0.1821
3.9639	0.1825
3.9651	0.1829
3.968	0.1834
3.9709	0.1838
3.973	0.1842
3.974	0.1846
3.979	0.1851
3.9809	0.1855
3.9809	0.1859
3.9849	0.1864
3.9859	0.1868
3.989	0.1872
3.989	0.1876
3.9918	0.1881
3.9921	0.1885
3.994	0.1889
3.9971	0.1893
4.003	0.1898
4.0061	0.1902
4.0071	0.1906
4.0109	0.191
4.0188	0.1915
4.03	0.1919
4.034	0.1923
4.034	0.1928
4.04	0.1932
4.0431	0.1936
4.0438	0.194
4.05	0.1945
4.0572	0.1949
4.061	0.1953
4.0638	0.1957
4.0681	0.1962
4.0739	0.1966
4.0829	0.197
4.0891	0.1974
4.091	0.1979
4.091	0.1983
4.092	0.1987
4.092	0.1991
4.0958	0.1996
4.1099	0.2
4.112	0.2004
4.1392	0.2009
4.143	0.2013
4.144	0.2017
4.148	0.2021
4.1599	0.2026
4.1649	0.203
4.169	0.2034
4.1821	0.2038
4.184	0.2043
4.189	0.2047
4.1962	0.2051
4.199	0.2055
4.2	0.206
4.2009	0.2064
4.2019	0.2068
4.2059	0.2072
4.2069	0.2077
4.22	0.2081
4.2231	0.2085
4.225	0.209
4.2281	0.2094
4.23	0.2098
4.231	0.2102
4.2388	0.2107
4.2412	0.2111
4.2419	0.2115
4.271	0.2119
4.277	0.2124
4.2791	0.2128
4.2799	0.2132
4.2911	0.2136
4.2951	0.2141
4.308	0.2145
4.319	0.2149
4.3349	0.2154
4.344	0.2158
4.3459	0.2162
4.3499	0.2166
4.3688	0.2171
4.3709	0.2175
4.38	0.2179
4.3809	0.2183
4.3921	0.2188
4.401	0.2192
4.4031	0.2196
4.416	0.22
4.4179	0.2205
4.421	0.2209
4.431	0.2213
4.437	0.2217
4.4389	0.2222
4.4448	0.2226
4.4551	0.223
4.467	0.2235
4.472	0.2239
4.4839	0.2243
4.487	0.2247
4.4889	0.2252
4.4949	0.2256
4.4999	0.226
4.508	0.2264
4.529	0.2269
4.5309	0.2273
4.5381	0.2277
4.5469	0.2281
4.5528	0.2286
4.554	0.229
4.554	0.2294
4.5621	0.2299
4.5671	0.2303
4.5819	0.2307
4.5879	0.2311
4.5881	0.2316
4.5998	0.232
4.607	0.2324
4.612	0.2328
4.6129	0.2333
4.621	0.2337
4.6279	0.2341
4.631	0.2345
4.6339	0.235
4.647	0.2354
4.6511	0.2358
4.6549	0.2362
4.6599	0.2367
4.6618	0.2371
4.6649	0.2375
4.667	0.238
4.6771	0.2384
4.6792	0.2388
4.6828	0.2392
4.6828	0.2397
4.6849	0.2401
4.7059	0.2405
4.715	0.2409
4.7169	0.2414
4.7219	0.2418
4.734	0.2422
4.745	0.2426
4.7522	0.2431
4.766	0.2435
4.766	0.2439
4.7688	0.2443
4.7791	0.2448
4.791	0.2452
4.7941	0.2456
4.797	0.2461
4.7972	0.2465
4.807	0.2469
4.8091	0.2473
4.812	0.2478
4.8141	0.2482
4.817	0.2486
4.8189	0.249
4.8311	0.2495
4.837	0.2499
4.837	0.2503
4.8442	0.2507
4.8461	0.2512
4.8499	0.2516
4.854	0.252
4.864	0.2525
4.8659	0.2529
4.88	0.2533
4.8811	0.2537
4.8811	0.2542
4.921	0.2546
4.926	0.255
4.9441	0.2554
4.95	0.2559
4.9682	0.2563
4.972	0.2567
4.9751	0.2571
4.9789	0.2576
4.9798	0.258
4.9832	0.2584
4.988	0.2588
4.9901	0.2593
4.9951	0.2597
5.0061	0.2601
5.007	0.2606
5.013	0.261
5.0161	0.2614
5.0271	0.2618
5.033	0.2623
5.033	0.2627
5.039	0.2631
5.0402	0.2635
5.048	0.264
5.055	0.2644
5.0609	0.2648
5.0621	0.2652
5.0631	0.2657
5.0671	0.2661
5.0688	0.2665
5.0731	0.267
5.074	0.2674
5.0869	0.2678
5.0929	0.2682
5.105	0.2687
5.106	0.2691
5.116	0.2695
5.1179	0.2699
5.1188	0.2704
5.127	0.2708
5.147	0.2712
5.1599	0.2716
5.162	0.2721
5.173	0.2725
5.1749	0.2729
5.177	0.2733
5.198	0.2738
5.199	0.2742
5.213	0.2746
5.229	0.2751
5.2311	0.2755
5.25	0.2759
5.2519	0.2763
5.2581	0.2768
5.2609	0.2772
5.2631	0.2776
5.2671	0.278
5.2738	0.2785
5.285	0.2789
5.3	0.2793
5.3051	0.2797
5.307	0.2802
5.3079	0.2806
5.3101	0.281
5.311	0.2814
5.3251	0.2819
5.326	0.2823
5.3551	0.2827
5.3561	0.2832
5.3561	0.2836
5.3599	0.284
5.379	0.2844
5.3918	0.2849
5.4018	0.2853
5.4119	0.2857
5.425	0.2861
5.4431	0.2866
5.451	0.287
5.461	0.2874
5.466	0.2878
5.476	0.2883
5.497	0.2887
5.4972	0.2891
5.502	0.2896
5.5048	0.29
5.507	0.2904
5.5099	0.2908
5.512	0.2913
5.5161	0.2917
5.518	0.2921
5.5182	0.2925
5.5251	0.293
5.5261	0.2934
5.528	0.2938
5.5299	0.2942
5.537	0.2947
5.5411	0.2951
5.543	0.2955
5.548	0.2959
5.5511	0.2964
5.558	0.2968
5.5671	0.2972
5.5671	0.2977
5.5699	0.2981
5.574	0.2985
5.5749	0.2989
5.5881	0.2994
5.5919	0.2998
5.5931	0.3002
5.5931	0.3006
5.605	0.3011
5.6081	0.3015
5.6088	0.3019
5.61	0.3023
5.6169	0.3028
5.6171	0.3032
5.621	0.3036
5.6221	0.3041
5.626	0.3045
5.6269	0.3049
5.635	0.3053
5.6369	0.3058
5.652	0.3062
5.6579	0.3066
5.667	0.307
5.667	0.3075
5.671	0.3079
5.671	0.3083
5.6729	0.3087
5.6741	0.3092
5.6741	0.3096
5.676	0.31
5.6841	0.3104
5.687	0.3109
5.6942	0.3113
5.6992	0.3117
5.6999	0.3122
5.7311	0.3126
5.7349	0.313
5.7361	0.3134
5.7399	0.3139
5.7662	0.3143
5.7731	0.3147
5.7771	0.3151
5.7931	0.3156
5.795	0.316
5.7981	0.3164
5.7981	0.3168
5.8	0.3173
5.805	0.3177
5.806	0.3181
5.8091	0.3186
5.8091	0.319
5.81	0.3194
5.8119	0.3198
5.8181	0.3203
5.8229	0.3207
5.83	0.3211
5.8351	0.3215
5.836	0.322
5.8448	0.3224
5.8451	0.3228
5.8551	0.3232
5.8589	0.3237
5.861	0.3241
5.8639	0.3245
5.8701	0.3249
5.873	0.3254
5.873	0.3258
5.8739	0.3262
5.8742	0.3267
5.8749	0.3271
5.8789	0.3275
5.8839	0.3279
5.8861	0.3284
5.8901	0.3288
5.9149	0.3292
5.9149	0.3296
5.919	0.3301
5.919	0.3305
5.9209	0.3309
5.923	0.3313
5.9249	0.3318
5.935	0.3322
5.935	0.3326
5.944	0.333
5.9519	0.3335
5.964	0.3339
5.9772	0.3343
5.9791	0.3348
5.981	0.3352
5.985	0.3356
6.001	0.336
6.001	0.3365
6.0091	0.3369
6.011	0.3373
6.016	0.3377
6.0182	0.3382
6.0222	0.3386
6.032	0.339
6.0561	0.3394
6.0639	0.3399
6.0699	0.3403
6.0811	0.3407
6.088	0.3412
6.0928	0.3416
6.093	0.342
6.1052	0.3424
6.109	0.3429
6.109	0.3433
6.1128	0.3437
6.1131	0.3441
6.1171	0.3446
6.1178	0.345
6.1202	0.3454
6.1302	0.3458
6.1381	0.3463
6.145	0.3467
6.1491	0.3471
6.1531	0.3475
6.165	0.348
6.166	0.3484
6.1719	0.3488
6.1879	0.3493
6.1889	0.3497
6.1979	0.3501
6.211	0.3505
6.227	0.351
6.2289	0.3514
6.2339	0.3518
6.2351	0.3522
6.2551	0.3527
6.2649	0.3531
6.279	0.3535
6.3009	0.3539
6.304	0.3544
6.3069	0.3548
6.31	0.3552
6.3291	0.3557
6.3341	0.3561
6.3369	0.3565
6.3519	0.3569
6.3581	0.3574
6.3632	0.3578
6.3639	0.3582
6.372	0.3586
6.3901	0.3591
6.4011	0.3595
6.4139	0.3599
6.4149	0.3603
6.418	0.3608
6.4211	0.3612
6.4461	0.3616
6.4549	0.362
6.474	0.3625
6.4788	0.3629
6.4869	0.3633
6.4979	0.3638
6.5219	0.3642
6.5749	0.3646
6.603	0.365
6.6099	0.3655
6.623	0.3659
6.6361	0.3663
6.6421	0.3667
6.6431	0.3672
6.6569	0.3676
6.6779	0.368
6.6919	0.3684
6.6948	0.3689
6.695	0.3693
6.716	0.3697
6.7291	0.3701
6.7391	0.3706
6.741	0.371
6.7601	0.3714
6.7651	0.3719
6.7661	0.3723
6.7761	0.3727
6.784	0.3731
6.8099	0.3736
6.8228	0.374
6.825	0.3744
6.8409	0.3748
6.8519	0.3753
6.8789	0.3757
6.902	0.3761
6.917	0.3765
6.918	0.377
6.9201	0.3774
6.928	0.3778
6.9301	0.3783
6.9628	0.3787
6.9699	0.3791
6.9911	0.3795
6.9919	0.38
6.9959	0.3804
7.0212	0.3808
7.0391	0.3812
7.0581	0.3817
7.0639	0.3821
7.0939	0.3825
7.0958	0.3829
7.098	0.3834
7.103	0.3838
7.107	0.3842
7.113	0.3846
7.1189	0.3851
7.1201	0.3855
7.1292	0.3859
7.164	0.3864
7.1812	0.3868
7.2188	0.3872
7.277	0.3876
7.2801	0.3881
7.282	0.3885
7.292	0.3889
7.318	0.3893
7.3299	0.3898
7.339	0.3902
7.3569	0.3906
7.4	0.391
7.4129	0.3915
7.4282	0.3919
7.4601	0.3923
7.462	0.3928
7.4658	0.3932
7.503	0.3936
7.508	0.394
7.5271	0.3945
7.539	0.3949
7.5419	0.3953
7.5839	0.3957
7.5951	0.3962
7.5991	0.3966
7.606	0.397
7.607	0.3974
7.6141	0.3979
7.6151	0.3983
7.617	0.3987
7.6199	0.3991
7.6261	0.3996
7.643	0.4
7.652	0.4004
7.6561	0.4009
7.6761	0.4013
7.679	0.4017
7.6931	0.4021
7.715	0.4026
7.72	0.403
7.7271	0.4034
7.73	0.4038
7.7369	0.4043
7.7622	0.4047
7.7829	0.4051
7.7839	0.4055
7.8039	0.406
7.8049	0.4064
7.807	0.4068
7.818	0.4072
7.8239	0.4077
7.827	0.4081
7.8349	0.4085
7.8399	0.409
7.8571	0.4094
7.8621	0.4098
7.8731	0.4102
7.879	0.4107
7.8828	0.4111
7.8921	0.4115
7.894	0.4119
7.8959	0.4124
7.8959	0.4128
7.8971	0.4132
7.899	0.4136
7.9091	0.4141
7.9119	0.4145
7.9131	0.4149
7.9172	0.4154
7.9231	0.4158
7.9288	0.4162
7.9291	0.4166
7.935	0.4171
7.936	0.4175
7.9391	0.4179
7.946	0.4183
7.952	0.4188
7.956	0.4192
7.956	0.4196
7.973	0.42
7.973	0.4205
7.9739	0.4209
7.9799	0.4213
7.9849	0.4217
7.992	0.4222
7.9939	0.4226
8.004	0.423
8.009	0.4235
8.014	0.4239
8.018	0.4243
8.0352	0.4247
8.044	0.4252
8.0531	0.4256
8.065	0.426
8.07	0.4264
8.075	0.4269
8.0781	0.4273
8.08	0.4277
8.0831	0.4281
8.0929	0.4286
8.0948	0.429
8.0991	0.4294
8.1179	0.4299
8.1189	0.4303
8.122	0.4307
8.126	0.4311
8.1351	0.4316
8.1401	0.432
8.141	0.4324
8.146	0.4328
8.1482	0.4333
8.1542	0.4337
8.157	0.4341
8.167	0.4345
8.1711	0.435
8.1761	0.4354
8.1859	0.4358
8.1868	0.4362
8.2028	0.4367
8.2161	0.4371
8.225	0.4375
8.23	0.438
8.2359	0.4384
8.2421	0.4388
8.245	0.4392
8.2591	0.4397
8.2638	0.4401
8.27	0.4405
8.27	0.4409
8.2769	0.4414
8.2819	0.4418
8.2829	0.4422
8.297	0.4426
8.302	0.4431
8.312	0.4435
8.316	0.4439
8.3189	0.4443
8.3292	0.4448
8.337	0.4452
8.338	0.4456
8.3489	0.4461
8.352	0.4465
8.363	0.4469
8.368	0.4473
8.378	0.4478
8.3821	0.4482
8.399	0.4486
8.4002	0.449
8.409	0.4495
8.4121	0.4499
8.4181	0.4503
8.4281	0.4507
8.4329	0.4512
8.436	0.4516
8.441	0.452
8.456	0.4525
8.4589	0.4529
8.4629	0.4533
8.4641	0.4537
8.4751	0.4542
8.4779	0.4546
8.482	0.455
8.4829	0.4554
8.4949	0.4559
8.496	0.4563
8.4999	0.4567
8.5049	0.4571
8.5111	0.4576
8.5118	0.458
8.5139	0.4584
8.5301	0.4588
8.5311	0.4593
8.5311	0.4597
8.533	0.4601
8.533	0.4606
8.5349	0.461
8.5349	0.4614
8.5368	0.4618
8.5368	0.4623
8.538	0.4627
8.539	0.4631
8.5409	0.4635
8.5459	0.464
8.5502	0.4644
8.5511	0.4648
8.559	0.4652
8.5599	0.4657
8.5609	0.4661
8.5621	0.4665
8.564	0.467
8.564	0.4674
8.564	0.4678
8.568	0.4682
8.57	0.4687
8.5709	0.4691
8.579	0.4695
8.5821	0.4699
8.5828	0.4704
8.5869	0.4708
8.59	0.4712
8.5909	0.4716
8.5912	0.4721
8.5919	0.4725
8.594	0.4729
8.5959	0.4733
8.599	0.4738
8.6031	0.4742
8.605	0.4746
8.6079	0.4751
8.6129	0.4755
8.615	0.4759
8.6169	0.4763
8.6191	0.4768
8.6219	0.4772
8.626	0.4776
8.6288	0.478
8.6339	0.4785
8.636	0.4789
8.637	0.4793
8.6379	0.4797
8.6429	0.4802
8.6451	0.4806
8.646	0.481
8.6498	0.4814
8.6508	0.4819
8.651	0.4823
8.652	0.4827
8.6541	0.4832
8.6629	0.4836
8.6641	0.484
8.6708	0.4844
8.677	0.4849
8.677	0.4853
8.677	0.4857
8.6799	0.4861
8.6808	0.4866
8.682	0.487
8.692	0.4874
8.697	0.4878
8.6999	0.4883
8.7011	0.4887
8.7168	0.4891
8.7171	0.4896
8.7228	0.49
8.724	0.4904
8.729	0.4908
8.738	0.4913
8.7399	0.4917
8.744	0.4921
8.7471	0.4925
8.7521	0.493
8.754	0.4934
8.755	0.4938
8.755	0.4942
8.7571	0.4947
8.7621	0.4951
8.7671	0.4955
8.7671	0.4959
8.77	0.4964
8.7731	0.4968
8.7769	0.4972
8.7781	0.4977
8.7781	0.4981
8.779	0.4985
8.78	0.4989
8.7821	0.4994
8.7841	0.4998
8.79	0.5002
8.79	0.5006
8.791	0.5011
8.7931	0.5015
8.7931	0.5019
8.796	0.5023
8.7991	0.5028
8.8	0.5032
8.801	0.5036
8.8019	0.5041
8.8029	0.5045
8.8029	0.5049
8.8038	0.5053
8.8069	0.5058
8.8069	0.5062
8.811	0.5066
8.8122	0.507
8.8131	0.5075
8.816	0.5079
8.8189	0.5083
8.8201	0.5087
8.8232	0.5092
8.827	0.5096
8.8279	0.51
8.8291	0.5104
8.8298	0.5109
8.8301	0.5113
8.8322	0.5117
8.847	0.5122
8.8482	0.5126
8.8489	0.513
8.852	0.5134
8.852	0.5139
8.8549	0.5143
8.857	0.5147
8.8592	0.5151
8.862	0.5156
8.8651	0.516
8.8661	0.5164
8.867	0.5168
8.868	0.5173
8.8701	0.5177
